line,bus0,bus1,v_nom_kv,length_km,r_ohm,x_ohm,s_max_mva,status
L_536986520_536986696,536986520,536986696,0.4,0.06216185367062757,0.03729711220237654,0.02486474146825103,0.5,active
L_536986583_536986669,536986583,536986669,0.4,0.029220956472008362,0.017532573883205015,0.011688382588803345,0.5,active
L_536986669_1434988386,536986669,1434988386,0.4,0.0849183027995334,0.05095098167972004,0.03396732111981336,0.5,active
L_536986696_536986715,536986696,536986715,0.4,0.009824859382249574,0.005894915629349744,0.00392994375289983,0.5,active
L_536986696_767526734,536986696,767526734,0.4,0.032155626432041416,0.01929337585922485,0.012862250572816567,0.5,active
L_536986780_1657779903,536986780,1657779903,0.4,0.034825832190758015,0.020895499314454807,0.013930332876303207,0.5,active
L_536987387_9921085761,536987387,9921085761,0.4,0.035939465049338266,0.021563679029602958,0.014375786019735307,0.5,active
L_537013413_537013460,537013413,537013460,0.4,0.012689144680708565,0.0076134868084251385,0.005075657872283427,0.5,active
L_537013460_769081208,537013460,769081208,20.0,0.0897110187956344,0.0224277546989086,0.03139885657847204,25.0,active
L_537013635_1628939516,537013635,1628939516,20.0,0.006689422045975734,0.0016723555114939335,0.002341297716091507,25.0,active
L_537013635_2270411481,537013635,2270411481,20.0,0.09759727686020149,0.024399319215050373,0.03415904690107052,25.0,active
L_537013901_537013917,537013901,537013917,20.0,0.01335597966384082,0.003338994915960205,0.004674592882344286,25.0,active
L_537013901_2270411481,537013901,2270411481,20.0,0.2901614567940908,0.0725403641985227,0.10155650987793177,25.0,active
L_537013901_1628943378,537013901,1628943378,20.0,0.3079380932007773,0.07698452330019433,0.10777833262027205,25.0,active
L_537013917_2270411462,537013917,2270411462,20.0,0.0812089182346242,0.02030222955865605,0.028423121382118468,25.0,active
L_537013917_1618176639,537013917,1618176639,20.0,0.28938432305507444,0.07234608076376861,0.10128451306927605,25.0,active
L_537014083_769081216,537014083,769081216,20.0,0.06316284971777084,0.01579071242944271,0.02210699740121979,25.0,active
L_537014083_1628939694,537014083,1628939694,20.0,0.22566685243731585,0.05641671310932896,0.07898339835306055,25.0,active
L_539170201_2667952179,539170201,2667952179,0.4,0.06075682028544426,0.03645409217126656,0.024302728114177705,0.5,active
L_539170201_539170968,539170201,539170968,0.4,0.1270861314810132,0.07625167888860791,0.05083445259240528,0.5,active
L_539170718_539171005,539170718,539171005,0.4,0.05250681304142401,0.03150408782485441,0.021002725216569606,0.5,active
L_539170988_539171005,539170988,539171005,0.4,0.0787416542626452,0.04724499255758712,0.031496661705058084,0.5,active
L_539171005_685926588,539171005,685926588,0.4,0.023271192805016196,0.013962715683009717,0.009308477122006479,0.5,active
L_539171362_539171394,539171362,539171394,0.4,0.029223652090830995,0.017534191254498597,0.011689460836332398,0.5,active
L_539171362_539171902,539171362,539171902,0.4,0.07095909016142145,0.042575454096852865,0.02838363606456858,0.5,active
L_539171394_6763801346,539171394,6763801346,0.4,0.025818771723354526,0.015491263034012714,0.010327508689341812,0.5,active
L_539171394_539171939,539171394,539171939,0.4,0.05546626362345665,0.03327975817407399,0.022186505449382662,0.5,active
L_539171867_539171881,539171867,539171881,0.4,0.007843020185129598,0.004705812111077759,0.0031372080740518396,0.5,active
L_539171867_1997144745,539171867,1997144745,0.4,0.010459945406091797,0.006275967243655078,0.004183978162436719,0.5,active
L_539171867_1436380779,539171867,1436380779,0.4,0.06112409353366866,0.0366744561202012,0.024449637413467465,0.5,active
L_539171881_539171902,539171881,539171902,0.4,0.012732875018586139,0.007639725011151683,0.005093150007434456,0.5,active
L_539171881_6837888657,539171881,6837888657,0.4,0.06191607847443585,0.03714964708466151,0.024766431389774343,0.5,active
L_539171902_539171958,539171902,539171958,0.4,0.04042079040153902,0.024252474240923413,0.01616831616061561,0.5,active
L_539171958_683871935,539171958,683871935,0.4,0.05332931668807895,0.03199759001284737,0.02133172667523158,0.5,active
L_539171986_539172009,539171986,539172009,0.4,0.007397411088439821,0.004438446653063892,0.0029589644353759286,0.5,active
L_539171986_1357168651,539171986,1357168651,0.4,0.09907394539182822,0.059444367235096926,0.03962957815673129,0.5,active
L_539171986_539172079,539171986,539172079,0.4,0.12369357322776872,0.07421614393666123,0.04947742929110749,0.5,active
L_539172009_1997144745,539172009,1997144745,0.4,0.036689142004407926,0.022013485202644754,0.014675656801763172,0.5,active
L_539172047_1357168651,539172047,1357168651,0.4,0.00866808765529221,0.005200852593175326,0.0034672350621168845,0.5,active
L_539172079_539172092,539172079,539172092,0.4,0.09919652832196868,0.05951791699318121,0.03967861132878747,0.5,active
L_539172092_539173028,539172092,539173028,0.4,0.1372208185686125,0.0823324911411675,0.05488832742744501,0.5,active
L_539172332_683888826,539172332,683888826,0.4,0.04101017759648643,0.024606106557891857,0.016404071038594575,0.5,active
L_539172332_1436380771,539172332,1436380771,0.4,0.07681195516902643,0.04608717310141586,0.030724782067610576,0.5,active
L_539172409_1436380775,539172409,1436380775,0.4,0.04416915076476071,0.026501490458856424,0.017667660305904286,0.5,active
L_539172531_1436380775,539172531,1436380775,0.4,0.006179714341553419,0.003707828604932051,0.0024718857366213677,0.5,active
L_539172542_1997144774,539172542,1997144774,0.4,0.0092768676032506,0.005566120561950359,0.00371074704130024,0.5,active
L_539172542_539172594,539172542,539172594,0.4,0.010418214090131023,0.0062509284540786135,0.004167285636052409,0.5,active
L_539172567_539172579,539172567,539172579,0.4,0.01215099683925923,0.007290598103555538,0.0048603987357036926,0.5,active
L_539172594_7172224610,539172594,7172224610,0.4,0.01603007950183768,0.00961804770110261,0.006412031800735073,0.5,active
L_539172635_539172882,539172635,539172882,0.4,0.06808069878589733,0.04084841927153839,0.027232279514358932,0.5,active
L_539172671_683424301,539172671,683424301,0.4,0.06775399640492634,0.0406523978429558,0.027101598561970537,0.5,active
L_539172711_683423967,539172711,683423967,0.4,0.02712831640882849,0.016276989845297095,0.010851326563531397,0.5,active
L_539172865_1357168698,539172865,1357168698,0.4,0.008884931966605723,0.005330959179963434,0.0035539727866422894,0.5,active
L_539172865_539177712,539172865,539177712,0.4,0.1023678025243297,0.061420681514597814,0.040947121009731885,0.5,active
L_539172882_539172891,539172882,539172891,0.4,0.04737433379000365,0.02842460027400219,0.01894973351600146,0.5,active
L_539172929_1435311830,539172929,1435311830,0.4,0.01002019291442842,0.006012115748657052,0.0040080771657713685,0.5,active
L_539172970_1357168649,539172970,1357168649,0.4,0.12832408178081386,0.07699444906848832,0.051329632712325546,0.5,active
L_539172970_539173072,539172970,539173072,0.4,0.24995645636486336,0.149973873818918,0.09998258254594534,0.5,active
L_539173038_1357168553,539173038,1357168553,0.4,0.1733863733727126,0.10403182402362755,0.06935454934908504,0.5,active
L_539173072_1357168553,539173072,1357168553,0.4,0.0066996022967157915,0.004019761378029475,0.002679840918686317,0.5,active
L_539173072_539173094,539173072,539173094,0.4,0.0816325474885132,0.04897952849310792,0.032653018995405285,0.5,active
L_539173111_1357168730,539173111,1357168730,0.4,0.014635443700253162,0.008781266220151898,0.0058541774801012655,0.5,active
L_539173111_539173143,539173111,539173143,0.4,0.18742813017243865,0.11245687810346318,0.07497125206897547,0.5,active
L_539173119_1357168626,539173119,1357168626,0.4,0.005835923782291247,0.0035015542693747482,0.002334369512916499,0.5,active
L_539173119_539173131,539173119,539173131,0.4,0.09924887116995862,0.05954932270197517,0.03969954846798345,0.5,active
L_539173143_1357168678,539173143,1357168678,0.4,0.019591451551689208,0.011754870931013524,0.007836580620675684,0.5,active
L_539173143_539173155,539173143,539173155,0.4,0.04103056072898621,0.024618336437391728,0.016412224291594484,0.5,active
L_539173155_6838802110,539173155,6838802110,0.4,0.38677208576318434,0.2320632514579106,0.15470883430527374,0.5,active
L_539177710_539177712,539177710,539177712,0.4,0.06785406738635584,0.040712440431813504,0.027141626954542336,0.5,active
L_539177710_683423809,539177710,683423809,0.4,0.0753230248320182,0.04519381489921092,0.030129209932807283,0.5,active
L_539177712_683423861,539177712,683423861,0.4,0.0532275723689817,0.03193654342138902,0.02129102894759268,0.5,active
L_539178163_5329262015,539178163,5329262015,0.4,0.10472973359850962,0.06283784015910578,0.04189189343940385,0.5,active
L_539178223_6633920824,539178223,6633920824,0.4,0.021637730117238633,0.012982638070343179,0.008655092046895454,0.5,active
L_539180634_6447288441,539180634,6447288441,20.0,0.13586615476739555,0.03396653869184889,0.04755315416858844,25.0,active
L_539182589_539182590,539182589,539182590,0.4,0.039684735493517365,0.023810841296110417,0.015873894197406948,0.5,active
L_539182589_683462608,539182589,683462608,0.4,0.045915239177262604,0.02754914350635756,0.018366095670905042,0.5,active
L_539182590_539182591,539182590,539182591,0.4,0.045736690840279856,0.027442014504167913,0.018294676336111943,0.5,active
L_539182591_539182592,539182591,539182592,0.4,0.04196771457457076,0.025180628744742455,0.016787085829828307,0.5,active
L_539182592_539182655,539182592,539182655,0.4,0.03875750016997073,0.023254500101982437,0.015503000067988293,0.5,active
L_539182593_683462091,539182593,683462091,0.4,0.009408573808628449,0.005645144285177069,0.00376342952345138,0.5,active
L_539182593_1436595468,539182593,1436595468,0.4,0.011046411531135811,0.0066278469186814865,0.004418564612454325,0.5,active
L_539182594_539182596,539182594,539182596,0.4,0.030459215957494228,0.018275529574496536,0.012183686382997692,0.5,active
L_539182600_7181196339,539182600,7181196339,0.4,0.034936992553550705,0.020962195532130422,0.013974797021420283,0.5,active
L_539182600_539182657,539182600,539182657,0.4,0.03961851785380931,0.023771110712285583,0.015847407141523724,0.5,active
L_539182602_539182603,539182602,539182603,0.4,0.05180685765702155,0.031084114594212932,0.02072274306280862,0.5,active
L_539182603_6444702819,539182603,6444702819,0.4,0.03099529239832286,0.018597175438993717,0.012398116959329145,0.5,active
L_539182604_3673514450,539182604,3673514450,0.4,0.03171278802720221,0.019027672816321325,0.012685115210880886,0.5,active
L_539182604_539182605,539182604,539182605,0.4,0.05977282160730588,0.03586369296438353,0.023909128642922356,0.5,active
L_539182637_539182655,539182637,539182655,0.4,0.03991038807775008,0.02394623284665005,0.015964155231100032,0.5,active
L_539182637_539182649,539182637,539182649,0.4,0.041021428557082275,0.024612857134249363,0.01640857142283291,0.5,active
L_539182645_539182653,539182645,539182653,0.4,0.02868175866057941,0.017209055196347644,0.011472703464231765,0.5,active
L_539182649_539182658,539182649,539182658,0.4,0.038557708703428534,0.023134625222057118,0.015423083481371414,0.5,active
L_539182650_539182652,539182650,539182652,0.4,0.03456330832011953,0.020737984992071717,0.013825323328047812,0.5,active
L_539182651_539182652,539182651,539182652,0.4,0.039985246136906356,0.023991147682143815,0.015994098454762542,0.5,active
L_539182653_539182657,539182653,539182657,0.4,0.03965011773227116,0.023790070639362695,0.015860047092908464,0.5,active
L_539182663_4714317293,539182663,4714317293,0.4,0.05795240136649506,0.03477144081989703,0.023180960546598024,0.5,active
L_539182664_539182666,539182664,539182666,0.4,0.04158672679732204,0.024952036078393223,0.016634690718928816,0.5,active
L_539182665_683401223,539182665,683401223,0.4,0.03260306925157315,0.019561841550943888,0.01304122770062926,0.5,active
L_539182665_539182667,539182665,539182667,0.4,0.04122408772480417,0.0247344526348825,0.016489635089921666,0.5,active
L_539182665_4879012988,539182665,4879012988,0.4,0.05111751154244283,0.030670506925465697,0.020447004616977134,0.5,active
L_539182666_683401219,539182666,683401219,0.4,0.03698787132108188,0.02219272279264913,0.014795148528432753,0.5,active
L_539182670_539182674,539182670,539182674,0.4,0.041533086421752144,0.024919851853051286,0.01661323456870086,0.5,active
L_539182680_6945999207,539182680,6945999207,0.4,0.05655910858392322,0.03393546515035393,0.02262364343356929,0.5,active
L_539182680_4889330289,539182680,4889330289,0.4,0.0618951281116607,0.03713707686699642,0.02475805124466428,0.5,active
L_539183270_6709876087,539183270,6709876087,0.4,0.034488153672400844,0.020692892203440505,0.013795261468960339,0.5,active
L_539183270_539183274,539183270,539183274,0.4,0.03979384258019584,0.023876305548117503,0.015917537032078335,0.5,active
L_539183271_4528887123,539183271,4528887123,0.4,0.02963895083567929,0.017783370501407575,0.011855580334271717,0.5,active
L_539183271_2261374736,539183271,2261374736,0.4,0.04977090533439279,0.029862543200635673,0.019908362133757115,0.5,active
L_539183274_539183275,539183274,539183275,0.4,0.025090224491249636,0.01505413469474978,0.010036089796499855,0.5,active
L_539183275_682371483,539183275,682371483,0.4,0.03637806467712947,0.02182683880627768,0.01455122587085179,0.5,active
L_539183276_539183286,539183276,539183286,0.4,0.034853915665067986,0.02091234939904079,0.013941566266027196,0.5,active
L_539183276_539183280,539183276,539183280,0.4,0.04431617826384093,0.02658970695830456,0.017726471305536375,0.5,active
L_539183277_539183279,539183277,539183279,0.4,0.03558038292429922,0.02134822975457953,0.014232153169719689,0.5,active
L_539183277_539183287,539183277,539183287,0.4,0.0370462165304421,0.02222772991826526,0.014818486612176841,0.5,active
L_539183277_539183283,539183277,539183283,0.4,0.03828371009024279,0.022970226054145674,0.015313484036097117,0.5,active
L_539183280_4528887123,539183280,4528887123,0.4,0.08196255760470983,0.0491775345628259,0.03278502304188393,0.5,active
L_539183286_683248959,539183286,683248959,0.4,0.032695707574120644,0.019617424544472385,0.013078283029648259,0.5,active
L_539183287_3673546330,539183287,3673546330,0.4,0.07263458228844602,0.043580749373067613,0.02905383291537841,0.5,active
L_539185000_910618534,539185000,910618534,0.4,0.1199395545904663,0.07196373275427978,0.047975821836186525,0.5,active
L_539185000_539185023,539185000,539185023,20.0,0.1317896289050521,0.03294740722626303,0.046126370116768234,25.0,active
L_539185000_4697263131,539185000,4697263131,20.0,0.20303278547272652,0.05075819636818163,0.07106147491545428,25.0,active
L_539515760_539515770,539515760,539515770,0.4,0.031029166162888432,0.018617499697733058,0.012411666465155374,0.5,active
L_539515768_7099468016,539515768,7099468016,0.4,0.005011612268604312,0.003006967361162587,0.002004644907441725,0.5,active
L_539515768_682156681,539515768,682156681,0.4,0.038835229361623584,0.02330113761697415,0.015534091744649434,0.5,active
L_539515770_7099468016,539515770,7099468016,0.4,0.06418088452129342,0.03850853071277605,0.02567235380851737,0.5,active
L_539515784_539515788,539515784,539515788,0.4,0.03327029185843794,0.019962175115062764,0.013308116743375176,0.5,active
L_539515788_682156326,539515788,682156326,0.4,0.008817537350011829,0.0052905224100070975,0.003527014940004732,0.5,active
L_539515789_4309269288,539515789,4309269288,0.4,0.03049855155692237,0.01829913093415342,0.01219942062276895,0.5,active
L_539515789_682156326,539515789,682156326,0.4,0.05511986593877042,0.03307191956326225,0.02204794637550817,0.5,active
L_539516454_539516462,539516454,539516462,0.4,0.1897714508278913,0.11386287049673477,0.07590858033115652,0.5,active
L_539516458_539516462,539516458,539516462,0.4,0.006797544005693999,0.004078526403416399,0.0027190176022776,0.5,active
L_539516458_539516461,539516458,539516461,0.4,0.04395002736360307,0.026370016418161838,0.01758001094544123,0.5,active
L_539516458_539516459,539516458,539516459,0.4,0.05648009192876017,0.0338880551572561,0.02259203677150407,0.5,active
L_539516462_539516463,539516462,539516463,0.4,0.03478403587358253,0.02087042152414952,0.013913614349433013,0.5,active
L_539516467_539516468,539516467,539516468,0.4,0.0940886877472031,0.05645321264832186,0.03763547509888124,0.5,active
L_539516467_1434613470,539516467,1434613470,0.4,0.2246957089229393,0.13481742535376356,0.08987828356917572,0.5,active
L_539517179_6489999020,539517179,6489999020,20.0,0.03408356967537414,0.008520892418843535,0.011929249386380947,25.0,active
L_539517179_539517182,539517179,539517182,20.0,0.07361776166472019,0.018404440416180046,0.025766216582652064,25.0,active
L_539517182_539517201,539517182,539517201,20.0,0.03865576404151657,0.009663941010379143,0.013529517414530798,25.0,active
L_539517182_6515141654,539517182,6515141654,20.0,0.14801811839051682,0.037004529597629204,0.051806341436680885,25.0,active
L_539517194_539517201,539517194,539517201,20.0,0.01855774756408057,0.0046394368910201425,0.0064952116474281995,25.0,active
L_539517194_6490033839,539517194,6490033839,20.0,0.02140354448154739,0.005350886120386847,0.007491240568541586,25.0,active
L_539517194_539517210,539517194,539517210,20.0,0.23353059782576072,0.05838264945644018,0.08173570923901624,25.0,active
L_539517195_539517201,539517195,539517201,20.0,0.06394744179722921,0.015986860449307302,0.02238160462903022,25.0,active
L_539517213_539533609,539517213,539533609,20.0,0.05914019930366842,0.014785049825917105,0.020699069756283946,25.0,active
L_539517213_539533611,539517213,539533611,20.0,0.11409248654122552,0.02852312163530638,0.03993237028942893,25.0,active
L_539517213_6490030478,539517213,6490030478,20.0,0.328894201273672,0.082223550318418,0.1151129704457852,25.0,active
L_539526100_539526315,539526100,539526315,0.4,0.15689809821786177,0.09413885893071706,0.0627592392871447,0.5,active
L_539526100_1434569472,539526100,1434569472,0.4,0.16095578104596792,0.09657346862758075,0.06438231241838717,0.5,active
L_539526138_539526161,539526138,539526161,0.4,0.0637817333016923,0.03826903998101538,0.025512693320676922,0.5,active
L_539526138_539526214,539526138,539526214,0.4,0.12433689690382238,0.07460213814229343,0.049734758761528955,0.5,active
L_539526161_1434569472,539526161,1434569472,0.4,0.07286964134711794,0.04372178480827076,0.02914785653884718,0.5,active
L_539526236_539526315,539526236,539526315,0.4,0.024980757246386154,0.014988454347831692,0.009992302898554462,0.5,active
L_539526236_539526320,539526236,539526320,0.4,0.044104881208897856,0.026462928725338713,0.017641952483559143,0.5,active
L_539526277_539526295,539526277,539526295,0.4,0.05219635044204321,0.031317810265225926,0.020878540176817284,0.5,active
L_539526277_539526304,539526277,539526304,0.4,0.05766255398541595,0.03459753239124957,0.02306502159416638,0.5,active
L_539526304_539526327,539526304,539526327,0.4,0.19066141184781663,0.11439684710868997,0.07626456473912666,0.5,active
L_539526315_539526331,539526315,539526331,0.4,0.07576678409824934,0.045460070458949606,0.030306713639299737,0.5,active
L_539526320_539527479,539526320,539527479,20.0,0.031405328500509797,0.007851332125127449,0.010991864975178428,25.0,active
L_539526326_539526335,539526326,539526335,0.4,0.015555197823663651,0.00933311869419819,0.006222079129465461,0.5,active
L_539526326_539526328,539526326,539526328,0.4,0.0812325727189078,0.048739543631344674,0.03249302908756312,0.5,active
L_539526327_539526331,539526327,539526331,0.4,0.0246242074987541,0.01477452449925246,0.00984968299950164,0.5,active
L_539526327_539526335,539526327,539526335,0.4,0.042272881969495996,0.025363729181697596,0.0169091527877984,0.5,active
L_539526328_11159623874,539526328,11159623874,0.4,0.004125466222878272,0.002475279733726963,0.0016501864891513088,0.5,active
L_539526328_2499254561,539526328,2499254561,0.4,0.016217055044380573,0.009730233026628343,0.00648682201775223,0.5,active
L_539526337_539526350,539526337,539526350,0.4,0.09720610250003754,0.05832366150002252,0.03888244100001502,0.5,active
L_539526337_1657563060,539526337,1657563060,0.4,0.1219976308031048,0.07319857848186288,0.048799052321241924,0.5,active
L_539526337_1657563052,539526337,1657563052,0.4,0.1684246646452794,0.10105479878716762,0.06736986585811176,0.5,active
L_539526345_539526406,539526345,539526406,0.4,0.048165621854624564,0.028899373112774736,0.019266248741849828,0.5,active
L_539526345_539526376,539526345,539526376,0.4,0.06283696707469917,0.0377021802448195,0.02513478682987967,0.5,active
L_539526345_539526354,539526345,539526354,0.4,0.1025661006736938,0.06153966040421628,0.04102644026947752,0.5,active
L_539526350_539526354,539526350,539526354,0.4,0.02662056009620749,0.015972336057724495,0.010648224038482998,0.5,active
L_539526354_539526357,539526354,539526357,0.4,0.061218221981800734,0.03673093318908044,0.024487288792720295,0.5,active
L_539526357_539526361,539526357,539526361,0.4,0.016587232199452746,0.009952339319671648,0.0066348928797810985,0.5,active
L_539526357_2499254544,539526357,2499254544,0.4,0.033801189286322836,0.0202807135717937,0.013520475714529134,0.5,active
L_539526361_539526379,539526361,539526379,0.4,0.09689836356990847,0.05813901814194508,0.03875934542796339,0.5,active
L_539526372_539526406,539526372,539526406,0.4,0.08038897678120595,0.048233386068723565,0.03215559071248238,0.5,active
L_539526399_539526401,539526399,539526401,0.4,0.08532164300992404,0.05119298580595442,0.03412865720396962,0.5,active
L_539526401_539526404,539526401,539526404,0.4,0.026813557888206597,0.016088134732923958,0.010725423155282639,0.5,active
L_539526401_539526406,539526401,539526406,0.4,0.06455127042719254,0.03873076225631552,0.025820508170877016,0.5,active
L_539526402_539526404,539526402,539526404,0.4,0.07492447853019969,0.04495468711811981,0.02996979141207988,0.5,active
L_539527471_553329210,539527471,553329210,20.0,0.17260884480509636,0.04315221120127409,0.06041309568178372,25.0,active
L_539527471_1434569470,539527471,1434569470,20.0,0.20512126225597518,0.051280315563993796,0.07179244178959131,25.0,active
L_539527504_539527507,539527504,539527507,20.0,0.07475388309987333,0.01868847077496833,0.02616385908495566,25.0,active
L_539527504_1786635065,539527504,1786635065,20.0,0.24125372208366944,0.06031343052091736,0.08443880272928429,25.0,active
L_539527507_6423637896,539527507,6423637896,20.0,0.36125692747183036,0.09031423186795759,0.12643992461514061,25.0,active
L_539527507_1628912643,539527507,1628912643,20.0,0.49767112029606553,0.12441778007401638,0.17418489210362292,25.0,active
L_539527750_6423637896,539527750,6423637896,20.0,0.5225818468454254,0.13064546171135635,0.18290364639589887,25.0,active
L_539529416_4465060330,539529416,4465060330,0.4,0.008322574600643149,0.00499354476038589,0.00332902984025726,0.5,active
L_539529416_6416116966,539529416,6416116966,0.4,0.06975802480592616,0.0418548148835557,0.027903209922370466,0.5,active
L_539529543_4465060330,539529543,4465060330,20.0,0.2702551293638822,0.06756378234097055,0.09458929527735876,25.0,active
L_539529543_6416152715,539529543,6416152715,20.0,0.27408222132534066,0.06852055533133516,0.09592877746386923,25.0,active
L_539533605_539533609,539533605,539533609,20.0,0.20063994427204238,0.050159986068010594,0.07022398049521483,25.0,active
L_539533605_6417658949,539533605,6417658949,20.0,0.25189859252250824,0.06297464813062706,0.08816450738287787,25.0,active
L_539533609_6489999020,539533609,6489999020,20.0,0.0535452445002062,0.01338631112505155,0.018740835575072168,25.0,active
L_539533611_539533618,539533611,539533618,20.0,0.09303098888989136,0.02325774722247284,0.032560846111461976,25.0,active
L_539533611_539533632,539533611,539533632,20.0,0.26081528705913254,0.06520382176478313,0.09128535047069639,25.0,active
L_539533618_539533635,539533618,539533635,20.0,0.3453533440789943,0.08633833601974858,0.120873670427648,25.0,active
L_539533641_910618396,539533641,910618396,0.4,0.009872472715133866,0.005923483629080319,0.003948989086053546,0.5,active
L_539533648_4879012925,539533648,4879012925,0.4,0.049566240592533714,0.029739744355520226,0.019826496237013488,0.5,active
L_539533648_1956218773,539533648,1956218773,0.4,0.09229555017893329,0.05537733010735997,0.03691822007157332,0.5,active
L_539533663_539533684,539533663,539533684,0.4,0.14922394517833432,0.08953436710700059,0.05968957807133373,0.5,active
L_553328674_1657954710,553328674,1657954710,20.0,0.35588858498455533,0.08897214624613883,0.12456100474459436,25.0,active
L_553328674_553328722,553328674,553328722,20.0,0.42099677968170407,0.10524919492042602,0.1473488728885964,25.0,active
L_553328722_1657963243,553328722,1657963243,20.0,0.2610350159789591,0.06525875399473978,0.09136225559263568,25.0,active
L_553328722_553328875,553328722,553328875,20.0,0.834208951347041,0.20855223783676025,0.2919731329714643,25.0,active
L_553328875_6515929559,553328875,6515929559,20.0,0.2499059855216488,0.0624764963804122,0.08746709493257708,25.0,active
L_553329026_2282057818,553329026,2282057818,20.0,0.07108151669267564,0.01777037917316891,0.02487853084243647,25.0,active
L_553329026_1657954654,553329026,1657954654,20.0,0.13188848594081656,0.03297212148520414,0.046160970079285796,25.0,active
L_553329026_553329210,553329026,553329210,20.0,0.4269116163586776,0.1067279040896694,0.14941906572553715,25.0,active
L_553329210_6515929559,553329210,6515929559,20.0,0.16105506666829414,0.040263766667073535,0.056369273333902944,25.0,active
L_553331459_553331844,553331459,553331844,0.4,0.013475986314916383,0.00808559178894983,0.005390394525966554,0.5,active
L_553331459_553331463,553331459,553331463,0.4,0.06166077578147149,0.0369964654688829,0.0246643103125886,0.5,active
L_553331459_6418920002,553331459,6418920002,0.4,0.2220268107287605,0.1332160864372563,0.0888107242915042,0.5,active
L_553331462_897948916,553331462,897948916,0.4,0.011375600236712252,0.006825360142027351,0.004550240094684901,0.5,active
L_553331462_2282057808,553331462,2282057808,0.4,0.029094396335702797,0.017456637801421676,0.011637758534281119,0.5,active
L_553331463_2282057802,553331463,2282057802,0.4,0.01516918733818381,0.009101512402910286,0.006067674935273524,0.5,active
L_553331463_553331823,553331463,553331823,0.4,0.28714980532110157,0.17228988319266095,0.11485992212844064,0.5,active
L_553331720_553331795,553331720,553331795,0.4,0.18109411901243086,0.10865647140745852,0.07243764760497234,0.5,active
L_553331720_553331823,553331720,553331823,0.4,0.22964330515937773,0.13778598309562662,0.09185732206375109,0.5,active
L_553331821_553331823,553331821,553331823,0.4,0.05727257334230168,0.034363544005381004,0.022909029336920673,0.5,active
L_553331848_1657935020,553331848,1657935020,0.4,0.03782857946839327,0.02269714768103596,0.015131431787357309,0.5,active
L_553331848_6418920002,553331848,6418920002,0.4,0.045921326684157646,0.027552796010494585,0.01836853067366306,0.5,active
L_553331848_1657934869,553331848,1657934869,0.4,0.21448152268415238,0.12868891361049142,0.08579260907366096,0.5,active
L_559010782_1817536824,559010782,1817536824,20.0,0.062030123524784174,0.015507530881196043,0.02171054323367446,25.0,active
L_682206054_682206055,682206054,682206055,0.4,0.04247944050719449,0.025487664304316694,0.016991776202877795,0.5,active
L_682206081_682206084,682206081,682206084,0.4,0.02492507264243863,0.014955043585463177,0.009970029056975452,0.5,active
L_682206084_7177251756,682206084,7177251756,0.4,0.0069682830808759505,0.00418096984852557,0.0027873132323503803,0.5,active
L_682371483_682371484,682371483,682371484,0.4,0.016944238398106656,0.010166543038863994,0.006777695359242663,0.5,active
L_682371510_4191680272,682371510,4191680272,0.4,0.023105664075932543,0.013863398445559526,0.009242265630373017,0.5,active
L_683248941_683248944,683248941,683248944,0.4,0.047606058273462676,0.028563634964077603,0.019042423309385072,0.5,active
L_683248944_6943520426,683248944,6943520426,0.4,0.0574176671201591,0.034450600272095455,0.02296706684806364,0.5,active
L_683249030_6943520428,683249030,6943520428,0.4,0.003818464210897948,0.002291078526538769,0.0015273856843591794,0.5,active
L_683288252_6684380173,683288252,6684380173,0.4,0.0053095714114645455,0.0031857428468787274,0.002123828564585818,0.5,active
L_683288917_1436595466,683288917,1436595466,0.4,0.027578050432023916,0.01654683025921435,0.011031220172809567,0.5,active
L_683401219_683401223,683401219,683401223,0.4,0.03774303344956309,0.022645820069737855,0.015097213379825237,0.5,active
L_683401262_4879012988,683401262,4879012988,0.4,0.030451318094033102,0.01827079085641986,0.012180527237613242,0.5,active
L_683401262_683401271,683401262,683401271,0.4,0.036571232172969176,0.021942739303781506,0.014628492869187671,0.5,active
L_683423738_1435311830,683423738,1435311830,0.4,0.03149302382832981,0.018895814296997885,0.012597209531331924,0.5,active
L_683423738_4573561460,683423738,4573561460,0.4,0.054378697583420704,0.03262721855005242,0.021751479033368284,0.5,active
L_683423745_1435311830,683423745,1435311830,0.4,0.022316893790423255,0.013390136274253953,0.008926757516169302,0.5,active
L_683423806_683423809,683423806,683423809,0.4,0.07534981563488728,0.045209889380932365,0.030139926253954914,0.5,active
L_683423806_1357168649,683423806,1357168649,0.4,0.14543074210881018,0.0872584452652861,0.058172296843524075,0.5,active
L_683423861_2482069374,683423861,2482069374,0.4,0.007641673146079872,0.004585003887647923,0.003056669258431949,0.5,active
L_683423952_683423968,683423952,683423968,0.4,0.07214875712652381,0.043289254275914284,0.028859502850609526,0.5,active
L_683423967_683423968,683423967,683423968,0.4,0.05752637643561033,0.034515825861366194,0.023010550574244133,0.5,active
L_683423968_4900235217,683423968,4900235217,0.4,0.021677777564517643,0.013006666538710585,0.008671111025807058,0.5,active
L_683424301_683424305,683424301,683424305,0.4,0.009024257162394005,0.005414554297436403,0.0036097028649576023,0.5,active
L_683462098_6744541413,683462098,6744541413,0.4,0.012613067117144766,0.00756784027028686,0.005045226846857907,0.5,active
